Product Category,Price(Dollar),Number of  reviews,Order Date,Order Week,Order Month,Order Year,Total Sales
Men Shoes,231,1944,2022-11-12,5,11,2022,449064
Men Shoes,67,64,2022-11-12,5,11,2022,4288
Men Shoes,59,4,2022-11-12,5,11,2022,236
Men Shoes,31,350,2022-11-12,5,11,2022,10850
Men Shoes,31,5,2022-11-12,5,11,2022,155
Men Shoes,180,19,2022-11-12,5,11,2022,3420
Men Shoes,89,66,2022-11-12,5,11,2022,5874
Men Shoes,107,6,2022-11-12,5,11,2022,642
Men Shoes,49,68,2022-11-12,5,11,2022,3332
Men Shoes,12,27,2022-11-12,5,11,2022,324
Men Shoes,69,1501,2022-11-12,5,11,2022,103569
Men Shoes,139,791,2022-11-12,5,11,2022,109949
Men Shoes,89,15,2022-11-12,5,11,2022,1335
Men Shoes,58,9,2022-11-12,5,11,2022,522
Men Shoes,100,3995,2022-11-12,5,11,2022,399500
Men Shoes,26,3,2022-11-12,5,11,2022,78
Men Shoes,109,5,2022-11-12,5,11,2022,545
Men Shoes,141,1,2022-11-12,5,11,2022,141
Men Shoes,103,5,2022-11-12,5,11,2022,515
Men Shoes,99,3,2022-11-12,5,11,2022,297
Men Shoes,43,15,2022-11-12,5,11,2022,645
Men Shoes,22,50,2022-11-12,5,11,2022,1100
Men Shoes,89,181,2022-11-12,5,11,2022,16109
Men Shoes,72,9,2022-11-12,5,11,2022,648
Men Shoes,67,2,2022-11-12,5,11,2022,134
Men Shoes,62,149,2022-11-13,6,11,2022,9238
Men Shoes,77,1,2022-11-13,6,11,2022,77
Men Shoes,114,35,2022-11-13,6,11,2022,3990
Men Shoes,19,624,2022-11-13,6,11,2022,11856
Men Shoes,324,3,2022-11-13,6,11,2022,972
Men Shoes,44,604,2022-11-13,6,11,2022,26576
Men Shoes,224,47,2022-11-13,6,11,2022,10528
Men Shoes,118,47,2022-11-13,6,11,2022,5546
Men Shoes,184,47,2022-11-13,6,11,2022,8648
Men Shoes,18,47,2022-11-13,6,11,2022,846
Men Shoes,124,47,2022-11-13,6,11,2022,5828
Men Shoes,40,47,2022-11-13,6,11,2022,1880
Men Shoes,43,47,2022-11-13,6,11,2022,2021
Men Shoes,68,47,2022-11-13,6,11,2022,3196
Men Shoes,46,47,2022-11-13,6,11,2022,2162
Men Shoes,135,47,2022-11-13,6,11,2022,6345
Men Shoes,32,47,2022-11-13,6,11,2022,1504
Men Shoes,55,47,2022-11-13,6,11,2022,2585
Men Shoes,224,50,2022-11-13,6,11,2022,11200
Men Shoes,118,181,2022-11-13,6,11,2022,21358
Men Shoes,184,9,2022-11-13,6,11,2022,1656
Men Shoes,18,2,2022-11-13,6,11,2022,36
Men Shoes,124,149,2022-11-14,0,11,2022,18476
Men Shoes,40,1,2022-11-14,0,11,2022,40
Men Shoes,43,35,2022-11-14,0,11,2022,1505
Men Shoes,68,11,2022-11-14,0,11,2022,748
Men Shoes,46,2,2022-11-14,0,11,2022,92
Men Shoes,92,498,2022-11-14,0,11,2022,45816
Men Shoes,55,24,2022-11-14,0,11,2022,1320
Men Shoes,95,88,2022-11-14,0,11,2022,8360
Men Shoes,125,12,2022-11-14,0,11,2022,1500
Men Shoes,159,2,2022-11-14,0,11,2022,318
Men Shoes,42,5,2022-11-14,0,11,2022,210
Men Shoes,79,1944,2022-11-15,1,11,2022,153576
Men Shoes,74,79,2022-11-15,1,11,2022,5846
Men Shoes,231,4,2022-11-16,2,11,2022,924
Men Shoes,67,455,2022-11-16,2,11,2022,30485
Men Shoes,59,130,2022-11-16,2,11,2022,7670
Men Shoes,49,1,2022-11-16,2,11,2022,49
Men Shoes,37,2,2022-11-16,2,11,2022,74
Men Shoes,129,154,2022-11-16,2,11,2022,19866
Men Shoes,179,223,2022-11-16,2,11,2022,39917
Men Shoes,110,186,2022-11-16,2,11,2022,20460
Men Shoes,146,1,2022-11-16,2,11,2022,146
Men Shoes,177,68,2022-11-16,2,11,2022,12036
Men Shoes,70,27,2022-11-16,2,11,2022,1890
Men Shoes,165,1501,2022-11-16,2,11,2022,247665
Men Shoes,28,791,2022-11-16,2,11,2022,22148
Men Shoes,45,54,2022-11-16,2,11,2022,2430
Men Shoes,30,312,2022-11-16,2,11,2022,9360
Men Shoes,109,247,2022-11-16,2,11,2022,26923
Men Shoes,141,2,2022-11-16,2,11,2022,282
Men Shoes,103,3,2022-11-16,2,11,2022,309
Men Shoes,99,380,2022-11-17,3,11,2022,37620
Men Shoes,296,316,2022-11-17,3,11,2022,93536
Men Shoes,110,7,2022-11-17,3,11,2022,770
Men Shoes,67,86,2022-11-17,3,11,2022,5762
Men Shoes,149,10,2022-11-17,3,11,2022,1490
Men Shoes,99,84,2022-11-17,3,11,2022,8316
Men Shoes,79,34,2022-11-17,3,11,2022,2686
Men Shoes,37,11,2022-11-17,3,11,2022,407
Men Shoes,251,28,2022-11-17,3,11,2022,7028
Men Shoes,68,3,2022-11-17,3,11,2022,204
Men Shoes,16,2,2022-11-17,3,11,2022,32
Men Shoes,43,6,2022-11-17,3,11,2022,258
Men Shoes,64,624,2022-11-17,3,11,2022,39936
Men Shoes,165,3,2022-11-17,3,11,2022,495
Men Shoes,37,604,2022-11-17,3,11,2022,22348
Men Shoes,12,47,2022-11-17,3,11,2022,564
Men Shoes,101,47,2022-11-18,4,11,2022,4747
Men Shoes,167,47,2022-11-18,4,11,2022,7849
Men Shoes,166,47,2022-11-18,4,11,2022,7802
Men Shoes,19,47,2022-11-18,4,11,2022,893
Men Shoes,135,47,2022-11-18,4,11,2022,6345
Men Shoes,32,47,2022-11-18,4,11,2022,1504
Men Shoes,55,47,2022-11-18,4,11,2022,2585
Men Shoes,86,47,2022-11-18,4,11,2022,4042
Men Shoes,64,34,2022-11-18,4,11,2022,2176
Men Shoes,165,11,2022-11-18,4,11,2022,1815
Men Shoes,37,28,2022-11-18,4,11,2022,1036
Men Shoes,12,3,2022-11-18,4,11,2022,36
Men Shoes,101,2,2022-11-18,4,11,2022,202
Men Shoes,167,6,2022-11-18,4,11,2022,1002
Men Shoes,166,3,2022-11-18,4,11,2022,498
Men Shoes,19,4,2022-11-18,4,11,2022,76
Men Shoes,57,16,2022-11-18,4,11,2022,912
Men Shoes,98,4,2022-11-18,4,11,2022,392
Men Shoes,58,197,2022-11-18,4,11,2022,11426
Men Shoes,35,12,2022-11-18,4,11,2022,420
Men Shoes,15,2,2022-11-18,4,11,2022,30
Men Shoes,116,5,2022-11-19,5,11,2022,580
Men Shoes,106,1944,2022-11-19,5,11,2022,206064
Men Shoes,74,59,2022-11-19,5,11,2022,4366
Men Shoes,74,3,2022-11-19,5,11,2022,222
Men Shoes,231,51,2022-11-19,5,11,2022,11781
Men Shoes,67,14,2022-11-19,5,11,2022,938
Men Shoes,59,2,2022-11-19,5,11,2022,118
Men Shoes,45,137,2022-11-19,5,11,2022,6165
Men Shoes,110,128,2022-11-19,5,11,2022,14080
Men Shoes,130,2,2022-11-19,5,11,2022,260
Men Shoes,189,22,2022-11-19,5,11,2022,4158
Men Shoes,29,68,2022-11-19,5,11,2022,1972
Men Shoes,179,27,2022-11-19,5,11,2022,4833
Men Shoes,79,1501,2022-11-19,5,11,2022,118579
Men Shoes,84,791,2022-11-19,5,11,2022,66444
Men Shoes,181,105,2022-11-19,5,11,2022,19005
Men Shoes,16,22,2022-11-19,5,11,2022,352
Men Shoes,65,130,2022-11-19,5,11,2022,8450
Men Shoes,79,2,2022-11-19,5,11,2022,158
Men Shoes,109,163,2022-11-19,5,11,2022,17767
Men Shoes,141,83,2022-11-19,5,11,2022,11703
Men Shoes,103,1,2022-11-19,5,11,2022,103
Men Shoes,99,2,2022-11-19,5,11,2022,198
Men Shoes,106,63,2022-11-19,5,11,2022,6678
Men Shoes,159,3,2022-11-19,5,11,2022,477
Men Shoes,164,9,2022-11-19,5,11,2022,1476
Men Shoes,124,4,2022-11-20,6,11,2022,496
Men Shoes,122,37,2022-11-20,6,11,2022,4514
Men Shoes,64,1,2022-11-20,6,11,2022,64
Men Shoes,85,5,2022-11-20,6,11,2022,425
Men Shoes,44,132,2022-11-20,6,11,2022,5808
Men Shoes,106,128,2022-11-20,6,11,2022,13568
Men Shoes,31,5,2022-11-20,6,11,2022,155
Men Shoes,108,1,2022-11-20,6,11,2022,108
Men Shoes,159,624,2022-11-20,6,11,2022,99216
Men Shoes,124,3,2022-11-20,6,11,2022,372
Men Shoes,53,604,2022-11-20,6,11,2022,32012
Men Shoes,67,47,2022-11-20,6,11,2022,3149
Men Shoes,127,47,2022-11-20,6,11,2022,5969
Men Shoes,265,47,2022-11-20,6,11,2022,12455
Men Shoes,32,47,2022-11-20,6,11,2022,1504
Men Shoes,55,47,2022-11-20,6,11,2022,2585
Men Shoes,135,47,2022-11-20,6,11,2022,6345
Men Shoes,32,47,2022-11-21,0,11,2022,1504
Men Shoes,55,47,2022-11-21,0,11,2022,2585
Men Shoes,86,47,2022-11-21,0,11,2022,4042
Men Shoes,120,92,2022-11-21,0,11,2022,11040
Men Shoes,24,853,2022-11-21,0,11,2022,20472
Men Shoes,45,2,2022-11-21,0,11,2022,90
Men Shoes,99,3,2022-11-21,0,11,2022,297
Men Shoes,174,1,2022-11-21,0,11,2022,174
Men Shoes,56,40,2022-11-21,0,11,2022,2240
Men Shoes,35,62,2022-11-21,0,11,2022,2170
Men Shoes,36,1,2022-11-21,0,11,2022,36
Men Shoes,80,128,2022-11-21,0,11,2022,10240
Men Shoes,73,237,2022-11-21,0,11,2022,17301
Men Shoes,114,9,2022-11-21,0,11,2022,1026
Men Shoes,37,10,2022-11-21,0,11,2022,370
Men Shoes,14,2,2022-11-22,1,11,2022,28
Men Shoes,70,133,2022-11-23,2,11,2022,9310
Men Shoes,75,12,2022-11-23,2,11,2022,900
Men Shoes,389,2,2022-11-23,2,11,2022,778
Men Shoes,74,5,2022-11-23,2,11,2022,370
Men Shoes,231,1944,2022-11-23,2,11,2022,449064
Men Shoes,67,157,2022-11-23,2,11,2022,10519
Men Shoes,59,11,2022-11-23,2,11,2022,649
Men Shoes,29,3,2022-11-23,2,11,2022,87
Men Shoes,109,9,2022-11-23,2,11,2022,981
Men Shoes,111,7,2022-11-23,2,11,2022,777
Men Shoes,95,331,2022-11-23,2,11,2022,31445
Men Shoes,78,25,2022-11-23,2,11,2022,1950
Men Shoes,123,8,2022-11-23,2,11,2022,984
Men Shoes,83,7,2022-11-23,2,11,2022,581
Men Shoes,50,106,2022-11-23,2,11,2022,5300
Men Shoes,92,68,2022-11-23,2,11,2022,6256
Men Shoes,29,27,2022-11-23,2,11,2022,783
Men Shoes,120,1501,2022-11-24,3,11,2022,180120
Men Shoes,109,791,2022-11-24,3,11,2022,86219
Men Shoes,141,209,2022-11-24,3,11,2022,29469
Men Shoes,103,13,2022-11-24,3,11,2022,1339
Men Shoes,99,30,2022-11-24,3,11,2022,2970
Men Shoes,49,3322,2022-11-24,3,11,2022,162778
Men Shoes,140,939,2022-11-24,3,11,2022,131460
Men Shoes,30,2,2022-11-24,3,11,2022,60
Men Shoes,46,9,2022-11-24,3,11,2022,414
Men Shoes,47,72,2022-11-24,3,11,2022,3384
Men Shoes,237,2,2022-11-24,3,11,2022,474
Men Shoes,70,2,2022-11-24,3,11,2022,140
Men Shoes,194,14,2022-11-24,3,11,2022,2716
Men Shoes,18,14,2022-11-24,3,11,2022,252
Men Shoes,90,184,2022-11-24,3,11,2022,16560
Men Shoes,64,6,2022-11-24,3,11,2022,384
Men Shoes,111,123,2022-11-24,3,11,2022,13653
Men Shoes,77,17,2022-11-24,3,11,2022,1309
Men Shoes,23,624,2022-11-24,3,11,2022,14352
Men Shoes,33,3,2022-11-24,3,11,2022,99
Men Shoes,113,604,2022-11-24,3,11,2022,68252
Men Shoes,41,47,2022-11-24,3,11,2022,1927
Men Shoes,61,47,2022-11-24,3,11,2022,2867
Men Shoes,61,47,2022-11-24,3,11,2022,2867
Men Shoes,135,47,2022-11-24,3,11,2022,6345
Men Shoes,32,47,2022-11-25,4,11,2022,1504
Men Shoes,55,47,2022-11-25,4,11,2022,2585
Men Shoes,86,47,2022-11-25,4,11,2022,4042
Men Shoes,111,14,2022-11-25,4,11,2022,1554
Men Shoes,77,14,2022-11-25,4,11,2022,1078
Men Shoes,23,184,2022-11-25,4,11,2022,4232
Men Shoes,33,6,2022-11-25,4,11,2022,198
Men Shoes,113,123,2022-11-25,4,11,2022,13899
Men Shoes,41,17,2022-11-25,4,11,2022,697
Men Shoes,61,9,2022-11-25,4,11,2022,549
Men Shoes,61,77,2022-11-25,4,11,2022,4697
Men Shoes,42,77,2022-11-25,4,11,2022,3234
Men Shoes,40,36,2022-11-25,4,11,2022,1440
Men Shoes,69,1,2022-11-26,5,11,2022,69
Men Shoes,40,23,2022-11-26,5,11,2022,920
Men Shoes,93,12,2022-11-26,5,11,2022,1116
Men Shoes,40,2,2022-11-26,5,11,2022,80
Men Shoes,19,5,2022-11-26,5,11,2022,95
Men Shoes,54,1944,2022-11-26,5,11,2022,104976
Men Shoes,74,9,2022-11-26,5,11,2022,666
Men Shoes,231,38,2022-11-26,5,11,2022,8778
Men Shoes,67,38,2022-11-26,5,11,2022,2546
Men Shoes,59,2740,2022-11-26,5,11,2022,161660
Men Shoes,40,19,2022-11-26,5,11,2022,760
Men Shoes,19,1,2022-11-26,5,11,2022,19
Men Shoes,94,212,2022-11-26,5,11,2022,19928
Men Shoes,79,50,2022-11-26,5,11,2022,3950
Men Shoes,78,1,2022-11-26,5,11,2022,78
Men Shoes,19,1,2022-11-26,5,11,2022,19
Men Shoes,125,77,2022-11-27,6,11,2022,9625
Men Shoes,16,68,2022-11-27,6,11,2022,1088
Men Shoes,47,27,2022-11-27,6,11,2022,1269
Men Shoes,30,1501,2022-11-27,6,11,2022,45030
Men Shoes,43,791,2022-11-27,6,11,2022,34013
Men Shoes,45,3,2022-11-27,6,11,2022,135
Men Shoes,109,336,2022-11-27,6,11,2022,36624
Men Shoes,141,49,2022-11-27,6,11,2022,6909
Men Shoes,103,58,2022-11-27,6,11,2022,5974
Men Shoes,99,4,2022-11-27,6,11,2022,396
Men Shoes,108,2,2022-11-27,6,11,2022,216
Men Shoes,79,40,2022-11-27,6,11,2022,3160
Men Shoes,75,13,2022-11-27,6,11,2022,975
Men Shoes,53,34,2022-11-28,0,11,2022,1802
Men Shoes,149,2,2022-11-28,0,11,2022,298
Men Shoes,128,1,2022-11-28,0,11,2022,128
Men Shoes,79,9,2022-11-28,0,11,2022,711
Men Shoes,36,23,2022-11-28,0,11,2022,828
Men Shoes,99,179,2022-11-28,0,11,2022,17721
Men Shoes,88,624,2022-11-28,0,11,2022,54912
Men Shoes,25,3,2022-11-28,0,11,2022,75
Men Shoes,89,604,2022-11-28,0,11,2022,53756
Men Shoes,89,47,2022-11-28,0,11,2022,4183
Men Shoes,23,47,2022-11-28,0,11,2022,1081
Men Shoes,72,47,2022-11-28,0,11,2022,3384
Men Shoes,280,47,2022-11-29,1,11,2022,13160
Men Shoes,140,47,2022-11-29,1,11,2022,6580
Men Shoes,66,47,2022-11-30,2,11,2022,3102
Men Shoes,90,47,2022-11-30,2,11,2022,4230
Men Shoes,153,47,2022-11-30,2,11,2022,7191
Men Shoes,135,47,2022-11-30,2,11,2022,6345
Men Shoes,32,47,2022-11-30,2,11,2022,1504
Men Shoes,55,47,2022-11-30,2,11,2022,2585
Men Shoes,86,47,2022-11-30,2,11,2022,4042
Men Shoes,79,4,2022-11-30,2,11,2022,316
Men Shoes,36,2,2022-11-30,2,11,2022,72
Men Shoes,99,40,2022-11-30,2,11,2022,3960
Men Shoes,88,13,2022-11-30,2,11,2022,1144
Men Shoes,25,34,2022-11-30,2,11,2022,850
Men Shoes,89,2,2022-11-30,2,11,2022,178
Men Shoes,89,1,2022-11-30,2,11,2022,89
Men Shoes,23,9,2022-11-30,2,11,2022,207
Men Shoes,72,23,2022-12-01,3,12,2022,1656
Men Shoes,280,179,2022-12-01,3,12,2022,50120
Men Shoes,140,18,2022-12-01,3,12,2022,2520
Men Shoes,66,12,2022-12-01,3,12,2022,792
Men Shoes,90,2,2022-12-01,3,12,2022,180
Men Shoes,153,5,2022-12-01,3,12,2022,765
Men Shoes,117,1944,2022-12-01,3,12,2022,227448
Men Shoes,108,4,2022-12-01,3,12,2022,432
Men Shoes,74,27,2022-12-01,3,12,2022,1998
Men Shoes,231,4,2022-12-01,3,12,2022,924
Men Shoes,67,7,2022-12-01,3,12,2022,469
Men Shoes,59,94,2022-12-01,3,12,2022,5546
Men Shoes,27,11,2022-12-01,3,12,2022,297
Men Shoes,45,1,2022-12-01,3,12,2022,45
Men Shoes,83,530,2022-12-01,3,12,2022,43990
Men Shoes,99,168,2022-12-01,3,12,2022,16632
Men Shoes,60,68,2022-12-01,3,12,2022,4080
Men Shoes,64,27,2022-12-01,3,12,2022,1728
Men Shoes,25,1501,2022-12-01,3,12,2022,37525
Men Shoes,170,791,2022-12-01,3,12,2022,134470
Men Shoes,78,2,2022-12-01,3,12,2022,156
Men Shoes,30,82,2022-12-01,3,12,2022,2460
Men Shoes,59,1,2022-12-01,3,12,2022,59
Men Shoes,123,11,2022-12-01,3,12,2022,1353
Men Shoes,109,6,2022-12-01,3,12,2022,654
Men Shoes,141,17,2022-12-01,3,12,2022,2397
Men Shoes,103,82,2022-12-01,3,12,2022,8446
Men Shoes,99,4,2022-12-01,3,12,2022,396
Men Shoes,181,1,2022-12-01,3,12,2022,181
Men Shoes,40,11,2022-12-01,3,12,2022,440
Men Shoes,72,61,2022-12-01,3,12,2022,4392
Men Shoes,44,160,2022-12-01,3,12,2022,7040
Men Shoes,179,113,2022-12-01,3,12,2022,20227
Men Shoes,83,1,2022-12-01,3,12,2022,83
Men Shoes,229,36,2022-12-02,4,12,2022,8244
Men Shoes,76,624,2022-12-02,4,12,2022,47424
Men Shoes,49,3,2022-12-02,4,12,2022,147
Men Shoes,100,604,2022-12-02,4,12,2022,60400
Men Shoes,306,47,2022-12-02,4,12,2022,14382
Men Shoes,67,47,2022-12-02,4,12,2022,3149
Men Shoes,99,47,2022-12-02,4,12,2022,4653
Men Shoes,83,47,2022-12-02,4,12,2022,3901
Men Shoes,61,47,2022-12-02,4,12,2022,2867
Men Shoes,74,47,2022-12-02,4,12,2022,3478
Men Shoes,22,47,2022-12-02,4,12,2022,1034
Men Shoes,63,47,2022-12-02,4,12,2022,2961
Men Shoes,97,47,2022-12-02,4,12,2022,4559
Men Shoes,184,47,2022-12-02,4,12,2022,8648
Men Shoes,135,47,2022-12-02,4,12,2022,6345
Men Shoes,32,47,2022-12-02,4,12,2022,1504
Men Shoes,55,47,2022-12-02,4,12,2022,2585
Men Shoes,86,47,2022-12-02,4,12,2022,4042
Men Shoes,306,11,2022-12-02,4,12,2022,3366
Men Shoes,67,61,2022-12-02,4,12,2022,4087
Men Shoes,99,160,2022-12-02,4,12,2022,15840
Men Shoes,83,113,2022-12-02,4,12,2022,9379
Men Shoes,61,1,2022-12-02,4,12,2022,61
Men Shoes,74,36,2022-12-02,4,12,2022,2664
Men Shoes,22,2,2022-12-02,4,12,2022,44
Men Shoes,63,53,2022-12-02,4,12,2022,3339
Men Shoes,97,4,2022-12-02,4,12,2022,388
Men Shoes,184,103,2022-12-02,4,12,2022,18952
Men Shoes,58,12,2022-12-02,4,12,2022,696
Men Shoes,34,2,2022-12-02,4,12,2022,68
Men Shoes,49,5,2022-12-02,4,12,2022,245
Men Shoes,83,1944,2022-12-02,4,12,2022,161352
Men Shoes,11,1,2022-12-02,4,12,2022,11
Men Shoes,27,3,2022-12-02,4,12,2022,81
Men Shoes,58,9,2022-12-02,4,12,2022,522
Men Shoes,74,14,2022-12-02,4,12,2022,1036
Men Shoes,231,2,2022-12-02,4,12,2022,462
Men Shoes,67,77,2022-12-03,5,12,2022,5159
Men Shoes,59,1,2022-12-03,5,12,2022,59
Men Shoes,53,10,2022-12-03,5,12,2022,530
Men Shoes,89,10,2022-12-03,5,12,2022,890
Men Shoes,152,68,2022-12-03,5,12,2022,10336
Men Shoes,224,27,2022-12-03,5,12,2022,6048
Men Shoes,57,1501,2022-12-03,5,12,2022,85557
Men Shoes,94,791,2022-12-03,5,12,2022,74354
Men Shoes,60,177,2022-12-03,5,12,2022,10620
Men Shoes,65,84,2022-12-03,5,12,2022,5460
Men Shoes,99,1,2022-12-03,5,12,2022,99
Men Shoes,19,176,2022-12-03,5,12,2022,3344
Men Shoes,69,3,2022-12-03,5,12,2022,207
Men Shoes,89,34,2022-12-03,5,12,2022,3026
Men Shoes,109,101,2022-12-03,5,12,2022,11009
Men Shoes,141,3,2022-12-03,5,12,2022,423
Men Shoes,103,31,2022-12-03,5,12,2022,3193
Men Shoes,99,416,2022-12-03,5,12,2022,41184
Men Shoes,159,155,2022-12-03,5,12,2022,24645
Men Shoes,43,2,2022-12-03,5,12,2022,86
Men Shoes,139,4,2022-12-04,6,12,2022,556
Men Shoes,46,1,2022-12-04,6,12,2022,46
Men Shoes,23,3,2022-12-04,6,12,2022,69
Men Shoes,82,12,2022-12-04,6,12,2022,984
Men Shoes,55,624,2022-12-04,6,12,2022,34320
Men Shoes,42,3,2022-12-04,6,12,2022,126
Men Shoes,66,604,2022-12-04,6,12,2022,39864
Men Shoes,126,47,2022-12-04,6,12,2022,5922
Men Shoes,41,47,2022-12-04,6,12,2022,1927
Men Shoes,56,47,2022-12-04,6,12,2022,2632
Men Shoes,50,47,2022-12-04,6,12,2022,2350
Men Shoes,34,47,2022-12-04,6,12,2022,1598
Men Shoes,65,47,2022-12-04,6,12,2022,3055
Men Shoes,212,47,2022-12-04,6,12,2022,9964
Men Shoes,150,47,2022-12-04,6,12,2022,7050
Men Shoes,76,47,2022-12-04,6,12,2022,3572
Men Shoes,24,47,2022-12-04,6,12,2022,1128
Men Shoes,135,47,2022-12-04,6,12,2022,6345
Men Shoes,32,47,2022-12-04,6,12,2022,1504
Men Shoes,55,47,2022-12-04,6,12,2022,2585
Men Shoes,86,47,2022-12-05,0,12,2022,4042
Men Shoes,39,25,2022-12-05,0,12,2022,975
Men Shoes,75,3,2022-12-05,0,12,2022,225
Men Shoes,103,7,2022-12-05,0,12,2022,721
Men Shoes,86,5,2022-12-05,0,12,2022,430
Men Shoes,130,1,2022-12-05,0,12,2022,130
Men Shoes,399,1,2022-12-05,0,12,2022,399
Men Shoes,94,3,2022-12-05,0,12,2022,282
Men Shoes,199,357,2022-12-05,0,12,2022,71043
Men Shoes,363,12,2022-12-05,0,12,2022,4356
Men Shoes,33,2,2022-12-05,0,12,2022,66
Men Shoes,79,5,2022-12-05,0,12,2022,395
Men Shoes,48,1944,2022-12-05,0,12,2022,93312
Men Shoes,112,176,2022-12-05,0,12,2022,19712
Men Shoes,61,1,2022-12-05,0,12,2022,61
Men Shoes,89,5,2022-12-05,0,12,2022,445
Men Shoes,19,113,2022-12-05,0,12,2022,2147
Men Shoes,74,112,2022-12-05,0,12,2022,8288
Men Shoes,231,115,2022-12-05,0,12,2022,26565
Men Shoes,67,2,2022-12-06,1,12,2022,134
Men Shoes,59,136,2022-12-07,2,12,2022,8024
Men Shoes,105,68,2022-12-07,2,12,2022,7140
Men Shoes,19,27,2022-12-07,2,12,2022,513
Men Shoes,147,1501,2022-12-07,2,12,2022,220647
Men Shoes,45,791,2022-12-07,2,12,2022,35595
Men Shoes,48,1,2022-12-07,2,12,2022,48
Men Shoes,104,94,2022-12-07,2,12,2022,9776
Men Shoes,114,10,2022-12-07,2,12,2022,1140
Men Shoes,69,44,2022-12-07,2,12,2022,3036
Men Shoes,270,69,2022-12-08,3,12,2022,18630
Men Shoes,137,102,2022-12-08,3,12,2022,13974
Men Shoes,60,2,2022-12-08,3,12,2022,120
Men Shoes,90,7,2022-12-08,3,12,2022,630
Men Shoes,109,1,2022-12-08,3,12,2022,109
Men Shoes,141,139,2022-12-08,3,12,2022,19599
Men Shoes,103,48,2022-12-08,3,12,2022,4944
Men Shoes,99,9,2022-12-08,3,12,2022,891
Men Shoes,54,397,2022-12-08,3,12,2022,21438
Men Shoes,109,2,2022-12-08,3,12,2022,218
Men Shoes,62,2182,2022-12-08,3,12,2022,135284
Men Shoes,159,884,2022-12-08,3,12,2022,140556
Men Shoes,92,121,2022-12-08,3,12,2022,11132
Men Shoes,35,1785,2022-12-08,3,12,2022,62475
Men Shoes,49,624,2022-12-08,3,12,2022,30576
Men Shoes,38,3,2022-12-08,3,12,2022,114
Men Shoes,63,604,2022-12-08,3,12,2022,38052
Men Shoes,86,47,2022-12-08,3,12,2022,4042
Men Shoes,123,47,2022-12-08,3,12,2022,5781
Men Shoes,99,47,2022-12-08,3,12,2022,4653
Men Shoes,26,47,2022-12-08,3,12,2022,1222
Men Shoes,127,47,2022-12-08,3,12,2022,5969
Men Shoes,62,47,2022-12-08,3,12,2022,2914
Men Shoes,40,47,2022-12-08,3,12,2022,1880
Men Shoes,59,47,2022-12-08,3,12,2022,2773
Men Shoes,40,47,2022-12-08,3,12,2022,1880
Men Shoes,127,47,2022-12-08,3,12,2022,5969
Men Shoes,129,47,2022-12-08,3,12,2022,6063
Men Shoes,135,47,2022-12-08,3,12,2022,6345
Men Shoes,32,47,2022-12-08,3,12,2022,1504
Men Shoes,55,47,2022-12-09,4,12,2022,2585
Men Shoes,86,47,2022-12-09,4,12,2022,4042
Men Shoes,21,1,2022-12-09,4,12,2022,21
Men Shoes,76,30,2022-12-09,4,12,2022,2280
Men Shoes,199,1,2022-12-09,4,12,2022,199
Men Shoes,69,2,2022-12-09,4,12,2022,138
Men Shoes,149,14,2022-12-09,4,12,2022,2086
Men Shoes,31,4,2022-12-09,4,12,2022,124
Men Shoes,130,3,2022-12-09,4,12,2022,390
Men Shoes,130,420,2022-12-09,4,12,2022,54600
Men Shoes,90,2,2022-12-09,4,12,2022,180
Men Shoes,91,8,2022-12-09,4,12,2022,728
Men Shoes,28,1,2022-12-09,4,12,2022,28
Men Shoes,39,16,2022-12-09,4,12,2022,624
Men Shoes,89,2,2022-12-09,4,12,2022,178
Men Shoes,57,12,2022-12-09,4,12,2022,684
Men Shoes,231,68,2022-12-09,4,12,2022,15708
Men Shoes,74,5,2022-12-09,4,12,2022,370
Men Shoes,109,2,2022-12-09,4,12,2022,218
Men Shoes,67,30,2022-12-09,4,12,2022,2010
Men Shoes,133,4,2022-12-09,4,12,2022,532
Men Shoes,54,330,2022-12-09,4,12,2022,17820
Men Shoes,43,73,2022-12-09,4,12,2022,3139
Men Shoes,61,3,2022-12-09,4,12,2022,183
Men Shoes,64,7,2022-12-09,4,12,2022,448
Men Shoes,43,178,2022-12-09,4,12,2022,7654
Men Shoes,166,19,2022-12-09,4,12,2022,3154
Men Shoes,269,1944,2022-12-09,4,12,2022,522936
Men Shoes,60,791,2022-12-09,4,12,2022,47460
Men Shoes,17,27,2022-12-09,4,12,2022,459
Men Shoes,129,47,2022-12-09,4,12,2022,6063
Men Shoes,54,1069,2022-12-09,4,12,2022,57726
Men Shoes,59,297,2022-12-09,4,12,2022,17523
Men Shoes,99,13,2022-12-09,4,12,2022,1287
Men Shoes,141,19,2022-12-09,4,12,2022,2679
Men Shoes,86,24,2022-12-10,5,12,2022,2064
Men Shoes,43,3,2022-12-10,5,12,2022,129
Men Shoes,27,25,2022-12-10,5,12,2022,675
Men Shoes,121,55,2022-12-10,5,12,2022,6655
Men Shoes,31,200,2022-12-10,5,12,2022,6200
Men Shoes,138,11,2022-12-10,5,12,2022,1518
Men Shoes,29,4,2022-12-10,5,12,2022,116
Men Shoes,234,71,2022-12-10,5,12,2022,16614
Men Shoes,40,1,2022-12-10,5,12,2022,40
Men Shoes,108,4,2022-12-10,5,12,2022,432
Men Shoes,109,1501,2022-12-10,5,12,2022,163609
Men Shoes,19,624,2022-12-10,5,12,2022,11856
